elapsed_time_s,speed_mps
28.199,2.2726
28.204,2.2720
28.209,2.2714
28.214,2.2707
28.219,2.2698
28.225,2.2688
28.229,2.2677
28.234,2.2665
28.239,2.2651
28.245,2.2636
28.249,2.2621
28.254,2.2603
28.259,2.2585
28.264,2.2565
28.269,2.2544
28.274,2.2522
28.280,2.2499
28.284,2.2475
28.289,2.2449
28.294,2.2422
28.299,2.2395
28.305,2.2365
28.310,2.2335
28.314,2.2304
28.319,2.2271
28.324,2.2237
28.329,2.2203
28.334,2.2167
28.340,2.2129
28.344,2.2092
28.349,2.2052
28.354,2.2011
28.359,2.1970
28.364,2.1927
28.369,2.1884
28.374,2.1839
28.379,2.1793
28.384,2.1746
28.389,2.1698
28.394,2.1649
28.399,2.1599
28.404,2.1548
28.409,2.1496
28.414,2.1443
28.420,2.1389
28.424,2.1334
28.429,2.1278
28.435,2.1221
28.439,2.1163
28.444,2.1105
28.449,2.1045
28.455,2.0984
28.459,2.0923
28.464,2.0861
28.469,2.0798
28.474,2.0733
28.479,2.0668
28.484,2.0602
28.489,2.0536
28.495,2.0468
28.499,2.0399
28.504,2.0331
28.509,2.0261
28.514,2.0190
28.519,2.0119
28.524,2.0047
28.529,1.9974
28.534,1.9900
28.539,1.9826
28.544,1.9752
28.549,1.9676
28.555,1.9599
28.559,1.9523
28.564,1.9445
28.569,1.9368
28.574,1.9289
28.579,1.9210
28.584,1.9130
28.589,1.9051
28.594,1.8970
28.599,1.8888
28.604,1.8806
28.609,1.8724
28.614,1.8642
28.619,1.8558
28.624,1.8475
28.629,1.8391
28.634,1.8307
28.639,1.8223
28.644,1.8138
28.649,1.8053
28.654,1.7968
28.659,1.7883
28.664,1.7797
28.669,1.7710
28.674,1.7624
28.679,1.7539
28.684,1.7453
28.690,1.7366
28.694,1.7280
28.699,1.7193
28.704,1.7107
28.709,1.7020
28.714,1.6934
28.719,1.6848
28.724,1.6762
28.729,1.6675
28.734,1.6589
28.739,1.6503
28.744,1.6418
28.749,1.6333
28.754,1.6248
28.759,1.6163
28.764,1.6078
28.769,1.5995
28.774,1.5912
28.779,1.5828
28.784,1.5746
28.790,1.5663
28.794,1.5582
28.799,1.5501
28.804,1.5421
28.809,1.5341
28.814,1.5262
28.819,1.5183
28.824,1.5106
28.829,1.5028
28.834,1.4953
28.839,1.4877
28.844,1.4803
28.849,1.4730
28.854,1.4658
28.859,1.4586
28.864,1.4515
28.869,1.4445
28.874,1.4377
28.879,1.4308
28.884,1.4240
28.889,1.4169
28.894,1.4099
28.899,1.4028
28.905,1.3955
28.909,1.3882
28.914,1.3809
28.920,1.3734
28.924,1.3659
28.929,1.3582
28.935,1.3505
28.939,1.3426
28.944,1.3347
28.949,1.3265
28.954,1.3183
28.959,1.3099
28.964,1.3014
28.969,1.2926
28.974,1.2838
28.979,1.2747
28.985,1.2655
28.990,1.2561
28.994,1.2466
28.999,1.2368
29.004,1.2269
29.009,1.2168
29.015,1.2065
29.019,1.1961
29.024,1.1854
29.030,1.1745
29.034,1.1636
29.039,1.1523
29.044,1.1410
29.049,1.1295
29.054,1.1178
29.059,1.1059
29.064,1.0939
29.069,1.0816
29.074,1.0694
29.095,1.0569
29.095,1.0444
29.095,1.0315
29.095,1.0188
29.099,1.0059
29.104,0.9930
29.148,0.9798
29.148,0.9669
29.148,0.9535
29.149,0.9406
29.149,0.9273
29.149,0.9143
29.149,0.9012
29.149,0.8883
29.149,0.8753
29.154,0.8627
29.196,0.8500
29.196,0.8377
29.196,0.8254
29.197,0.8136
29.197,0.8018
29.197,0.7906
29.197,0.7796
29.197,0.7692
29.199,0.7591
29.204,0.7496
29.248,0.7405
29.248,0.7323
29.248,0.7245
29.248,0.7177
29.248,0.7113
29.248,0.7060
29.248,0.7014
29.248,0.6979
29.249,0.6951
29.254,0.6935
29.301,0.6927
29.301,0.6932
29.301,0.6945
29.301,0.6971
29.301,0.7007
29.301,0.7055
29.301,0.7114
29.301,0.7184
29.301,0.7264
29.304,0.7355
29.309,0.7458
29.352,0.7570
29.352,0.7693
29.352,0.7825
29.352,0.7967
29.353,0.8117
29.353,0.8278
29.353,0.8444
29.353,0.8620
29.354,0.8803
29.360,0.8995
29.400,0.9191
29.400,0.9396
29.400,0.9606
29.400,0.9820
29.400,1.0040
29.400,1.0270
29.400,1.0499
29.400,1.0732
29.404,1.0971
29.409,1.1216
29.456,1.1462
29.456,1.1714
29.456,1.1966
29.456,1.2222
29.456,1.2482
29.456,1.2744
29.456,1.3009
29.456,1.3276
29.456,1.3541
29.459,1.3812
29.464,1.4084
29.512,1.4358
29.512,1.4630
29.512,1.4907
29.512,1.5183
29.512,1.5462
29.512,1.5740
29.512,1.6020
29.512,1.6300
29.512,1.6583
29.514,1.6861
29.520,1.7142
29.564,1.7424
29.565,1.7704
29.565,1.7987
29.565,1.8266
29.565,1.8546
29.565,1.8827
29.565,1.9109
29.565,1.9387
29.565,1.9663
29.569,1.9940
29.616,2.0218
29.616,2.0496
29.616,2.0770
29.616,2.1044
29.616,2.1316
29.616,2.1590
29.616,2.1859
29.616,2.2129
29.616,2.2396
29.619,2.2663
29.624,2.2929
29.668,2.3193
29.668,2.3456
29.668,2.3716
29.668,2.3974
29.668,2.4232
29.668,2.4487
29.668,2.4742
29.668,2.4993
29.669,2.5245
29.674,2.5492
29.721,2.5739
29.721,2.5984
29.721,2.6225
29.721,2.6464
29.721,2.6705
29.721,2.6940
29.721,2.7175
29.721,2.7407
29.721,2.7635
29.725,2.7862
29.729,2.8087
29.777,2.8311
29.777,2.8531
29.777,2.8748
29.777,2.8963
29.777,2.9177
29.777,2.9388
29.777,2.9596
29.777,2.9803
29.777,3.0004
29.779,3.0205
29.784,3.0404
29.828,3.0598
29.829,3.0790
29.829,3.0981
29.829,3.1168
29.829,3.1353
29.829,3.1536
29.829,3.1714
29.829,3.1891
29.829,3.2066
29.834,3.2237
29.876,3.2406
29.877,3.2571
29.877,3.2734
29.877,3.2894
29.877,3.3052
29.877,3.3206
29.877,3.3358
29.877,3.3507
29.879,3.3653
29.884,3.3796
29.929,3.3937
29.929,3.4073
29.929,3.4208
29.929,3.4340
29.929,3.4469
29.929,3.4594
29.929,3.4716
29.929,3.4836
29.930,3.4953
29.934,3.5068
29.977,3.5179
29.977,3.5287
29.977,3.5392
29.977,3.5494
29.977,3.5594
29.977,3.5690
29.977,3.5784
29.977,3.5874
29.979,3.5963
29.984,3.6047
30.028,3.6130
30.029,3.6209
30.029,3.6286
30.029,3.6359
30.029,3.6430
30.029,3.6498
30.029,3.6563
30.029,3.6626
30.029,3.6686
30.034,3.6743
30.076,3.6798
30.076,3.6848
30.076,3.6897
30.077,3.6943
30.077,3.6987
30.077,3.7028
30.077,3.7066
30.077,3.7101
30.079,3.7134
30.084,3.7164
30.128,3.7192
30.128,3.7217
30.128,3.7240
30.128,3.7260
30.129,3.7277
30.129,3.7292
30.129,3.7305
30.129,3.7315
30.129,3.7323
30.134,3.7328
30.176,3.7331
30.177,3.7331
30.177,3.7330
30.177,3.7326
30.177,3.7319
30.177,3.7311
30.177,3.7300
30.177,3.7287
30.179,3.7272
30.184,3.7254
30.228,3.7235
30.228,3.7214
30.229,3.7191
30.229,3.7166
30.229,3.7139
30.229,3.7111
30.229,3.7081
30.229,3.7048
30.229,3.7015
30.234,3.6979
30.281,3.6942
30.281,3.6904
30.281,3.6864
30.281,3.6822
30.281,3.6779
30.281,3.6734
30.281,3.6689
30.281,3.6641
30.281,3.6593
30.284,3.6543
30.289,3.6492
30.332,3.6439
30.332,3.6386
30.332,3.6331
30.332,3.6275
30.332,3.6218
30.332,3.6160
30.332,3.6101
30.332,3.6041
30.334,3.5980
30.339,3.5918
30.380,3.5855
30.381,3.5792
30.381,3.5727
30.381,3.5662
30.381,3.5596
30.381,3.5528
30.381,3.5461
30.381,3.5392
30.385,3.5324
30.389,3.5254
30.432,3.5184
30.432,3.5113
30.433,3.5043
30.433,3.4971
30.433,3.4899
30.433,3.4826
30.433,3.4753
30.433,3.4680
30.434,3.4606
30.439,3.4532
30.480,3.4458
30.480,3.4385
30.480,3.4310
30.481,3.4235
30.481,3.4161
30.481,3.4085
30.481,3.4010
30.481,3.3935
30.484,3.3860
30.489,3.3785
30.532,3.3710
30.532,3.3636
30.532,3.3560
30.532,3.3486
30.532,3.3411
30.532,3.3336
30.532,3.3263
30.532,3.3190
30.534,3.3116
30.539,3.3042
30.581,3.2970
30.581,3.2897
30.581,3.2825
30.581,3.2754
30.581,3.2682
30.581,3.2611
30.581,3.2541
30.581,3.2471
30.585,3.2402
30.589,3.2334
30.632,3.2266
30.633,3.2198
30.633,3.2131
30.633,3.2065
30.633,3.2000
30.633,3.1935
30.633,3.1872
30.633,3.1809
30.635,3.1746
30.639,3.1685
30.684,3.1625
30.684,3.1565
30.684,3.1506
30.685,3.1448
30.685,3.1392
30.685,3.1336
30.685,3.1281
30.685,3.1227
30.685,3.1174
30.689,3.1122
30.737,3.1071
30.737,3.1022
30.737,3.0973
30.737,3.0926
30.737,3.0879
30.737,3.0835
30.737,3.0790
30.737,3.0748
30.737,3.0706
30.740,3.0666
30.744,3.0627
30.788,3.0589
30.788,3.0553
30.788,3.0517
30.788,3.0483
30.788,3.0451
30.788,3.0419
30.788,3.0390
30.788,3.0361
30.789,3.0334
30.794,3.0307
30.836,3.0283
30.837,3.0260
30.837,3.0238
30.837,3.0218
30.837,3.0199
30.837,3.0181
30.837,3.0166
30.837,3.0150
30.839,3.0137
30.844,3.0125
30.892,3.0115
30.893,3.0106
30.893,3.0098
30.893,3.0091
30.893,3.0087
30.893,3.0083
30.893,3.0081
30.893,3.0080
30.893,3.0080
30.894,3.0082
30.899,3.0085
30.944,3.0090
30.945,3.0096
30.945,3.0103
30.945,3.0111
30.945,3.0121
30.945,3.0132
30.945,3.0144
30.945,3.0158
30.945,3.0173
30.949,3.0189
30.993,3.0206
30.993,3.0225
30.993,3.0245
30.993,3.0266
30.993,3.0287
30.993,3.0311
30.993,3.0335
30.993,3.0361
30.994,3.0387
30.999,3.0415
31.040,3.0444
31.040,3.0474
31.040,3.0505
31.041,3.0537
31.041,3.0570
31.041,3.0604
31.041,3.0638
31.041,3.0675
31.044,3.0711
31.049,3.0749
31.093,3.0788
31.093,3.0827
31.093,3.0867
31.093,3.0909
31.093,3.0951
31.093,3.0994
31.093,3.1037
31.093,3.1082
31.095,3.1128
31.099,3.1174
31.140,3.1220
31.141,3.1268
31.141,3.1316
31.141,3.1365
31.141,3.1414
31.141,3.1465
31.141,3.1515
31.141,3.1567
31.144,3.1618
31.149,3.1671
31.196,3.1724
31.197,3.1778
31.197,3.1832
31.197,3.1887
31.197,3.1941
31.197,3.1997
31.197,3.2053
31.197,3.2110
31.197,3.2167
31.199,3.2225
31.204,3.2282
31.248,3.2340
31.248,3.2398
31.248,3.2458
31.248,3.2517
31.249,3.2577
31.249,3.2636
31.249,3.2697
31.249,3.2757
31.249,3.2818
31.254,3.2879
31.300,3.2941
31.300,3.3002
31.301,3.3064
31.301,3.3125
31.301,3.3188
31.301,3.3250
31.301,3.3312
31.301,3.3374
31.301,3.3438
31.304,3.3500
31.309,3.3564
31.356,3.3626
31.357,3.3690
31.357,3.3753
31.357,3.3816
31.357,3.3879
31.357,3.3943
31.357,3.4006
31.357,3.4069
31.357,3.4133
31.359,3.4196
31.364,3.4259
31.408,3.4323
31.409,3.4387
31.409,3.4451
31.409,3.4513
31.409,3.4577
31.409,3.4640
31.409,3.4704
31.409,3.4766
31.409,3.4831
31.414,3.4893
31.460,3.4956
31.461,3.5018
31.461,3.5081
31.461,3.5143
31.461,3.5206
31.461,3.5268
31.461,3.5330
31.461,3.5392
31.461,3.5454
31.465,3.5515
31.469,3.5577
31.516,3.5638
31.516,3.5700
31.517,3.5760
31.517,3.5821
31.517,3.5881
31.517,3.5942
31.517,3.6001
31.517,3.6061
31.517,3.6120
31.519,3.6179
31.524,3.6237
31.568,3.6296
31.569,3.6353
31.569,3.6411
31.569,3.6468
31.569,3.6525
31.569,3.6581
31.569,3.6638
31.569,3.6693
31.569,3.6748
31.574,3.6803
31.621,3.6858
31.621,3.6911
31.621,3.6965
31.621,3.7018
31.621,3.7071
31.621,3.7123
31.621,3.7175
31.621,3.7226
31.621,3.7278
31.624,3.7328
31.629,3.7378
31.672,3.7428
31.672,3.7477
31.672,3.7525
31.672,3.7573
31.672,3.7621
31.672,3.7668
31.672,3.7715
31.672,3.7761
31.674,3.7807
31.679,3.7852
31.720,3.7897
31.720,3.7941
31.721,3.7985
31.721,3.8028
31.721,3.8071
31.721,3.8113
31.721,3.8154
31.721,3.8196
31.724,3.8236
31.730,3.8277
31.772,3.8316
31.772,3.8356
31.772,3.8394
31.772,3.8432
31.772,3.8470
31.772,3.8507
31.772,3.8543
31.772,3.8580
31.775,3.8615
31.779,3.8651
31.820,3.8685
31.821,3.8719
31.821,3.8752
31.821,3.8786
31.821,3.8818
31.821,3.8851
31.821,3.8882
31.821,3.8914
31.824,3.8944
31.829,3.8974
31.876,3.9003
31.876,3.9033
31.876,3.9061
31.876,3.9090
31.876,3.9117
31.876,3.9145
31.876,3.9171
31.876,3.9198
31.876,3.9223
31.879,3.9249
31.884,3.9274
31.929,3.9299
31.929,3.9322
31.929,3.9346
31.929,3.9369
31.929,3.9392
31.929,3.9414
31.929,3.9437
31.929,3.9457
31.929,3.9479
31.934,3.9499
31.976,3.9519
31.977,3.9538
31.977,3.9558
31.977,3.9576
31.977,3.9595
31.977,3.9612
31.977,3.9630
31.977,3.9647
31.980,3.9664
31.984,3.9680
32.028,3.9696
32.028,3.9712
32.028,3.9727
32.028,3.9742
32.028,3.9756
32.029,3.9770
32.029,3.9784
32.029,3.9797
32.029,3.9811
32.034,3.9823
32.076,3.9836
32.076,3.9847
32.076,3.9859
32.076,3.9870
32.076,3.9881
32.076,3.9891
32.076,3.9902
32.076,3.9911
32.079,3.9921
32.085,3.9930
32.128,3.9939
32.128,3.9947
32.128,3.9955
32.128,3.9963
32.129,3.9971
32.129,3.9978
32.129,3.9985
32.129,3.9991
32.129,3.9997
32.134,4.0003
32.176,4.0009
32.176,4.0014
32.176,4.0019
32.176,4.0023
32.176,4.0028
32.176,4.0032
32.176,4.0035
32.177,4.0039
32.179,4.0042
32.184,4.0045
32.229,4.0047
32.229,4.0050
32.229,4.0052
32.229,4.0054
32.229,4.0056
32.229,4.0057
32.229,4.0059
32.229,4.0059
32.229,4.0061
32.234,4.0061
32.276,4.0062
32.277,4.0062
32.277,4.0062
32.277,4.0062
32.277,4.0062
32.277,4.0062
32.277,4.0062
32.277,4.0061
32.279,4.0061
32.284,4.0059
32.329,4.0059
32.329,4.0058
32.329,4.0057
32.329,4.0055
32.329,4.0054
32.329,4.0053
32.329,4.0052
32.329,4.0050
32.329,4.0048
32.334,4.0047
32.377,4.0045
32.377,4.0043
32.377,4.0041
32.377,4.0039
32.377,4.0038
32.377,4.0035
32.377,4.0034
32.377,4.0031
32.379,4.0030
32.384,4.0027
32.433,4.0026
32.433,4.0023
32.433,4.0021
32.433,4.0019
32.433,4.0017
32.433,4.0015
32.433,4.0013
32.433,4.0010
32.433,4.0009
32.434,4.0006
32.439,4.0004
32.485,4.0002
32.485,4.0000
32.485,3.9998
32.485,3.9996
32.485,3.9994
32.485,3.9993
32.485,3.9991
32.485,3.9989
32.485,3.9987
32.489,3.9986
32.533,3.9984
32.533,3.9983
32.533,3.9981
32.533,3.9980
32.533,3.9978
32.533,3.9977
32.533,3.9975
32.533,3.9974
32.535,3.9973
32.539,3.9972
32.580,3.9971
32.580,3.9970
32.580,3.9969
32.580,3.9969
32.580,3.9968
32.580,3.9967
32.580,3.9966
32.580,3.9966
32.584,3.9966
32.589,3.9966
32.632,3.9965
32.632,3.9965
32.632,3.9965
32.632,3.9965
32.632,3.9965
32.632,3.9966
32.632,3.9966
32.632,3.9966
32.634,3.9966
32.639,3.9967
32.681,3.9967
32.681,3.9968
32.681,3.9968
32.681,3.9969
32.681,3.9970
32.681,3.9971
32.681,3.9972
32.681,3.9973
32.684,3.9973
32.689,3.9975
32.732,3.9975
32.732,3.9977
32.732,3.9978
32.732,3.9979
32.733,3.9980
32.733,3.9982
32.733,3.9983
32.733,3.9985
32.734,3.9986
32.739,3.9988
32.781,3.9989
32.781,3.9990
32.781,3.9992
32.781,3.9993
32.781,3.9994
32.781,3.9996
32.781,3.9997
32.781,3.9999
32.784,4.0000
32.789,4.0002
32.832,4.0003
32.832,4.0005
32.832,4.0006
32.832,4.0007
32.832,4.0008
32.832,4.0009
32.832,4.0010
32.832,4.0011
32.834,4.0012
32.839,4.0013
32.884,4.0013
32.885,4.0014
32.885,4.0015
32.885,4.0015
32.885,4.0015
32.885,4.0016
32.885,4.0015
32.885,4.0015
32.885,4.0013
32.889,4.0012
32.933,4.0009
32.933,4.0007
32.933,4.0003
32.933,4.0000
32.933,3.9995
32.933,3.9990
32.933,3.9984
32.933,3.9977
32.934,3.9970
32.939,3.9962
32.980,3.9952
32.980,3.9942
32.981,3.9931
32.981,3.9920
32.981,3.9906
32.981,3.9893
32.981,3.9877
32.981,3.9862
32.985,3.9845
32.989,3.9827
33.033,3.9807
33.033,3.9787
33.033,3.9765
33.033,3.9742
33.033,3.9718
33.033,3.9693
33.033,3.9666
33.033,3.9639
33.035,3.9610
33.039,3.9580
33.081,3.9548
33.081,3.9515
33.081,3.9480
33.081,3.9445
33.081,3.9408
33.081,3.9369
33.081,3.9329
33.081,3.9288
33.085,3.9245
33.089,3.9201
33.133,3.9155
33.133,3.9109
33.133,3.9060
33.133,3.9011
33.133,3.8959
33.133,3.8906
33.133,3.8852
33.133,3.8796
33.134,3.8739
33.139,3.8681
33.180,3.8620
33.181,3.8558
33.181,3.8495
33.181,3.8430
33.181,3.8364
33.181,3.8297
33.181,3.8227
33.181,3.8157
33.184,3.8084
33.189,3.8011
33.237,3.7935
33.237,3.7859
33.237,3.7780
33.237,3.7700
33.237,3.7619
33.237,3.7537
33.237,3.7453
33.237,3.7368
33.237,3.7281
33.240,3.7192
33.244,3.7102
33.288,3.7011
33.288,3.6918
33.288,3.6824
33.288,3.6728
33.288,3.6632
33.288,3.6534
33.288,3.6434
33.288,3.6333
33.289,3.6230
33.294,3.6127
33.341,3.6021
33.341,3.5915
33.341,3.5807
33.341,3.5698
33.341,3.5588
33.341,3.5476
33.341,3.5364
33.341,3.5249
33.341,3.5134
33.344,3.5017
33.349,3.4900
33.392,3.4781
33.392,3.4660
33.392,3.4539
33.392,3.4418
33.392,3.4294
33.392,3.4170
33.392,3.4044
33.392,3.3917
33.394,3.3790
33.399,3.3661
33.444,3.3531
33.444,3.3399
33.444,3.3268
33.445,3.3135
33.445,3.3002
33.445,3.2867
33.445,3.2732
33.445,3.2596
33.445,3.2459
33.449,3.2321
33.493,3.2182
33.493,3.2043
33.493,3.1902
33.493,3.1762
33.493,3.1620
33.493,3.1476
33.493,3.1333
33.493,3.1189
33.494,3.1044
33.499,3.0899
33.540,3.0753
33.540,3.0608
33.540,3.0461
33.540,3.0313
33.540,3.0165
33.540,3.0016
33.540,2.9867
33.540,2.9718
33.544,2.9569
33.549,2.9419
33.592,2.9268
33.593,2.9117
33.593,2.8965
33.593,2.8815
33.593,2.8664
33.593,2.8515
33.593,2.8365
33.593,2.8215
33.595,2.8064
33.599,2.7916
33.640,2.7767
33.641,2.7618
33.641,2.7471
33.641,2.7324
33.641,2.7178
33.641,2.7033
33.641,2.6887
33.641,2.6744
33.644,2.6600
33.649,2.6458
33.697,2.6316
33.697,2.6176
33.697,2.6036
33.697,2.5898
33.697,2.5761
33.697,2.5625
33.697,2.5490
33.697,2.5356
33.697,2.5223
33.700,2.5092
33.704,2.4962
33.753,2.4834
33.753,2.4706
33.753,2.4581
33.753,2.4456
33.753,2.4333
33.753,2.4211
33.753,2.4092
33.753,2.3972
33.753,2.3856
33.754,2.3740
33.759,2.3624
33.800,2.3512
33.800,2.3402
33.801,2.3292
33.801,2.3183
33.801,2.3077
33.801,2.2973
33.801,2.2870
33.801,2.2768
33.804,2.2669
33.809,2.2571
33.852,2.2474
33.852,2.2380
33.852,2.2285
33.852,2.2195
33.852,2.2105
33.852,2.2017
33.852,2.1930
33.852,2.1846
33.855,2.1763
33.859,2.1682
33.900,2.1602
33.901,2.1525
33.901,2.1449
33.901,2.1375
33.901,2.1301
33.901,2.1230
33.901,2.1161
33.901,2.1094
33.905,2.1027
33.909,2.0964
33.956,2.0901
33.957,2.0841
33.957,2.0782
33.957,2.0725
33.957,2.0669
33.957,2.0615
33.957,2.0562
33.957,2.0512
33.957,2.0463
33.959,2.0416
33.964,2.0371
34.008,2.0327
34.008,2.0285
34.009,2.0245
34.009,2.0205
34.009,2.0169
34.009,2.0133
34.009,2.0099
34.009,2.0067
34.009,2.0037
34.014,2.0008
34.061,1.9981
34.061,1.9955
34.061,1.9932
34.061,1.9909
34.061,1.9889
34.061,1.9869
34.061,1.9852
34.061,1.9836
34.061,1.9823
34.065,1.9810
34.069,1.9799
34.112,1.9790
34.112,1.9783
34.112,1.9776
34.112,1.9772
34.112,1.9769
34.112,1.9768
34.112,1.9768
34.112,1.9771
34.114,1.9774
34.119,1.9780
34.160,1.9786
34.161,1.9795
34.161,1.9804
34.161,1.9816
34.161,1.9828
34.161,1.9843
34.161,1.9859
34.161,1.9877
34.164,1.9896
34.169,1.9917
34.212,1.9939
34.212,1.9963
34.212,1.9988
34.212,2.0016
34.212,2.0044
34.212,2.0074
34.212,2.0105
34.212,2.0138
34.214,2.0172
34.219,2.0208
34.264,2.0245
34.265,2.0285
34.265,2.0324
34.265,2.0367
34.265,2.0410
34.265,2.0455
34.265,2.0500
34.265,2.0548
34.265,2.0596
34.269,2.0647
34.313,2.0698
34.313,2.0752
34.313,2.0806
34.313,2.0862
34.313,2.0918
34.313,2.0977
34.313,2.1036
34.313,2.1098
34.314,2.1159
34.319,2.1224
34.365,2.1287
34.365,2.1353
34.365,2.1420
34.365,2.1489
34.365,2.1558
34.365,2.1629
34.365,2.1700
34.365,2.1774
34.365,2.1847
34.369,2.1923
34.416,2.1998
34.416,2.2076
34.416,2.2154
34.416,2.2234
34.416,2.2314
34.416,2.2396
34.416,2.2476
34.416,2.2560
34.416,2.2644
34.419,2.2729
34.424,2.2814
34.472,2.2901
34.473,2.2988
34.473,2.3078
34.473,2.3165
34.473,2.3256
34.473,2.3346
34.473,2.3438
34.473,2.3528
34.473,2.3622
34.474,2.3714
34.479,2.3809
34.521,2.3902
34.521,2.3998
34.521,2.4092
34.521,2.4188
34.521,2.4283
34.521,2.4381
34.521,2.4477
34.521,2.4575
34.525,2.4673
34.530,2.4773
34.577,2.4869
34.577,2.4968
34.577,2.5066
34.577,2.5167
34.577,2.5266
34.577,2.5366
34.577,2.5465
34.577,2.5565
34.577,2.5664
34.580,2.5767
34.584,2.5865
34.628,2.5965
34.628,2.6064
34.628,2.6166
34.628,2.6265
34.628,2.6365
34.628,2.6464
34.628,2.6564
34.628,2.6663
34.629,2.6764
34.634,2.6862
34.676,2.6962
34.677,2.7059
34.677,2.7159
34.677,2.7257
34.677,2.7354
34.677,2.7451
34.677,2.7549
34.677,2.7645
34.680,2.7742
34.684,2.7837
34.732,2.7932
34.733,2.8027
34.733,2.8121
34.733,2.8213
34.733,2.8307
34.733,2.8399
34.733,2.8491
34.733,2.8582
34.733,2.8672
34.734,2.8761
34.739,2.8851
34.780,2.8938
34.780,2.9026
34.780,2.9112
34.780,2.9198
34.780,2.9282
34.780,2.9366
34.780,2.9449
34.780,2.9531
34.784,2.9612
34.789,2.9692
34.832,2.9771
34.832,2.9849
34.832,2.9926
34.832,3.0002
34.832,3.0077
34.832,3.0151
34.832,3.0223
34.832,3.0295
34.834,3.0365
34.839,3.0434
34.884,3.0502
34.884,3.0569
34.884,3.0635
34.884,3.0699
34.884,3.0762
34.884,3.0824
34.884,3.0884
34.884,3.0944
34.884,3.1001
34.889,3.1058
34.932,3.1113
34.932,3.1167
34.932,3.1218
34.932,3.1270
34.932,3.1320
34.932,3.1369
34.932,3.1417
34.932,3.1464
34.934,3.1509
34.939,3.1554
34.980,3.1597
34.981,3.1640
34.981,3.1681
34.981,3.1721
34.981,3.1761
34.981,3.1799
34.981,3.1836
34.981,3.1873
34.984,3.1908
34.989,3.1943
35.032,3.1976
35.032,3.2009
35.032,3.2040
35.032,3.2072
35.032,3.2101
35.032,3.2130
35.032,3.2158
35.032,3.2186
35.034,3.2212
35.039,3.2238
35.084,3.2263
35.084,3.2287
35.084,3.2310
35.084,3.2333
35.084,3.2355
35.084,3.2376
35.084,3.2396
35.084,3.2416
35.084,3.2434
35.089,3.2453
35.132,3.2470
35.132,3.2487
35.132,3.2503
35.132,3.2519
35.132,3.2533
35.132,3.2548
35.132,3.2561
35.133,3.2574
35.134,3.2586
35.139,3.2598
35.180,3.2609
35.181,3.2619
35.181,3.2629
35.181,3.2638
35.181,3.2646
35.181,3.2655
35.181,3.2662
35.181,3.2669
35.185,3.2675
35.189,3.2681
35.232,3.2686
35.233,3.2691
35.233,3.2695
35.233,3.2699
35.233,3.2702
35.233,3.2705
35.233,3.2707
35.233,3.2709
35.234,3.2710
35.239,3.2711
35.281,3.2711
35.281,3.2711
35.281,3.2711
35.281,3.2710
35.281,3.2708
35.281,3.2707
35.281,3.2704
35.281,3.2701
35.285,3.2698
35.289,3.2695
35.332,3.2691
35.332,3.2687
35.332,3.2682
35.332,3.2677
35.332,3.2671
35.332,3.2665
35.332,3.2659
35.332,3.2653
35.334,3.2646
35.339,3.2639
35.380,3.2631
35.381,3.2623
35.381,3.2615
35.381,3.2607
35.381,3.2598
35.381,3.2589
35.381,3.2579
35.381,3.2570
35.385,3.2559
35.389,3.2549
35.432,3.2538
35.432,3.2528
35.432,3.2516
35.432,3.2505
35.432,3.2493
35.432,3.2482
35.432,3.2469
35.433,3.2457
