elapsed_time_s,tracking_error_m
70.919,0.0127
70.964,0.0716
70.965,0.0633
70.965,0.0548
70.965,0.0463
70.965,0.0378
70.965,0.0294
70.965,0.0210
70.965,0.0132
70.965,0.0079
70.969,0.0133
71.012,0.0772
71.012,0.0682
71.012,0.0591
71.012,0.0499
71.012,0.0408
71.012,0.0316
71.012,0.0225
71.012,0.0138
71.014,0.0074
71.019,0.0140
71.060,0.0830
71.061,0.0733
71.061,0.0635
71.061,0.0536
71.061,0.0437
71.061,0.0337
71.061,0.0240
71.061,0.0144
71.065,0.0068
71.070,0.0145
71.112,0.0888
71.112,0.0784
71.112,0.0679
71.112,0.0573
71.112,0.0467
71.112,0.0359
71.112,0.0253
71.112,0.0150
71.114,0.0064
71.119,0.0150
71.165,0.0945
71.165,0.0833
71.165,0.0721
71.165,0.0607
71.165,0.0494
71.165,0.0380
71.165,0.0265
71.165,0.0152
71.165,0.0058
71.169,0.0155
71.212,0.0997
71.212,0.0878
71.212,0.0759
71.212,0.0639
71.212,0.0518
71.212,0.0397
71.212,0.0276
71.212,0.0156
71.214,0.0052
71.219,0.0155
71.260,0.1043
71.261,0.0918
71.261,0.0792
71.261,0.0666
71.261,0.0539
71.261,0.0412
71.261,0.0284
71.261,0.0158
71.264,0.0046
71.269,0.0157
71.312,0.1081
71.312,0.0951
71.312,0.0819
71.312,0.0686
71.312,0.0556
71.313,0.0421
71.313,0.0289
71.313,0.0157
71.314,0.0040
71.319,0.0156
71.360,0.1112
71.360,0.0976
71.360,0.0840
71.360,0.0704
71.360,0.0567
71.360,0.0429
71.360,0.0292
71.360,0.0155
71.365,0.0034
71.369,0.0154
71.413,0.1135
71.413,0.0995
71.413,0.0855
71.413,0.0714
71.413,0.0572
71.413,0.0433
71.413,0.0292
71.413,0.0152
71.414,0.0027
71.419,0.0151
71.460,0.1148
71.460,0.1005
71.460,0.0863
71.460,0.0719
71.460,0.0576
71.460,0.0434
71.460,0.0291
71.460,0.0148
71.465,0.0022
71.469,0.0146
71.517,0.1153
71.517,0.1008
71.517,0.0864
71.517,0.0719
71.517,0.0575
71.517,0.0431
71.517,0.0286
71.517,0.0142
71.517,0.0017
71.520,0.0140
71.524,0.0017
71.568,0.1291
71.569,0.1146
71.569,0.1002
71.569,0.0857
71.569,0.0713
71.569,0.0568
71.569,0.0423
71.569,0.0279
71.570,0.0134
71.574,0.0016
71.617,0.0991
71.617,0.0847
71.617,0.0702
71.617,0.0559
71.617,0.0415
71.617,0.0272
71.617,0.0129
71.617,0.0018
71.620,0.0127
71.624,0.0019
71.668,0.1250
71.669,0.1109
71.669,0.0966
71.669,0.0825
71.669,0.0682
71.669,0.0541
71.669,0.0401
71.669,0.0261
71.669,0.0121
71.674,0.0024
71.720,0.1218
71.721,0.1079
71.721,0.0940
71.721,0.0801
71.721,0.0663
71.721,0.0525
71.721,0.0387
71.721,0.0249
71.721,0.0113
71.724,0.0031
71.729,0.0112
71.773,0.1042
71.773,0.0906
71.773,0.0772
71.773,0.0638
71.773,0.0504
71.773,0.0370
71.773,0.0237
71.773,0.0106
71.775,0.0038
71.779,0.0105
71.820,0.1000
71.821,0.0870
71.821,0.0740
71.821,0.0611
71.821,0.0482
71.821,0.0354
71.821,0.0226
71.821,0.0100
71.824,0.0044
71.829,0.0100
71.872,0.0955
71.873,0.0829
71.873,0.0705
71.873,0.0581
71.873,0.0458
71.873,0.0335
71.873,0.0213
71.873,0.0096
71.874,0.0050
71.879,0.0096
71.920,0.0908
71.920,0.0788
71.920,0.0670
71.920,0.0551
71.920,0.0434
71.920,0.0318
71.920,0.0203
71.920,0.0092
71.924,0.0055
71.929,0.0093
71.977,0.0859
71.977,0.0746
71.977,0.0634
71.977,0.0522
71.977,0.0411
71.977,0.0301
71.977,0.0193
71.977,0.0091
71.977,0.0060
71.979,0.0091
71.984,0.0061
72.033,0.0906
72.033,0.0800
72.033,0.0695
72.033,0.0590
72.033,0.0486
72.033,0.0384
72.033,0.0282
72.033,0.0182
72.033,0.0092
72.034,0.0065
72.039,0.0092
72.081,0.0755
72.081,0.0656
72.081,0.0558
72.081,0.0460
72.081,0.0364
72.081,0.0269
72.081,0.0177
72.081,0.0094
72.085,0.0068
72.089,0.0095
72.136,0.0715
72.136,0.0621
72.136,0.0530
72.136,0.0438
72.136,0.0348
72.136,0.0259
72.136,0.0173
72.136,0.0097
72.136,0.0071
72.140,0.0098
72.144,0.0071
72.188,0.0766
72.188,0.0679
72.188,0.0592
72.189,0.0507
72.189,0.0421
72.189,0.0337
72.189,0.0254
72.189,0.0175
72.189,0.0103
72.194,0.0072
72.236,0.0580
72.237,0.0498
72.237,0.0416
72.237,0.0334
72.237,0.0254
72.237,0.0177
72.237,0.0108
72.237,0.0073
72.240,0.0109
72.244,0.0073
72.289,0.0737
72.289,0.0657
72.289,0.0577
72.289,0.0497
72.289,0.0417
72.289,0.0339
72.289,0.0261
72.289,0.0185
72.289,0.0116
72.294,0.0073
72.336,0.0584
72.336,0.0505
72.336,0.0425
72.336,0.0346
72.336,0.0268
72.336,0.0192
72.336,0.0121
72.336,0.0073
72.339,0.0122
72.344,0.0072
72.388,0.0770
72.388,0.0690
72.388,0.0609
72.388,0.0528
72.389,0.0447
72.389,0.0366
72.389,0.0285
72.389,0.0205
72.389,0.0130
72.394,0.0071
72.437,0.0634
72.437,0.0550
72.437,0.0467
72.437,0.0383
72.437,0.0299
72.437,0.0215
72.437,0.0135
72.437,0.0070
72.440,0.0136
72.444,0.0069
72.492,0.0860
72.492,0.0771
72.493,0.0683
72.493,0.0593
72.493,0.0503
72.493,0.0412
72.493,0.0322
72.493,0.0232
72.493,0.0143
72.494,0.0066
72.499,0.0144
72.540,0.0826
72.540,0.0730
72.540,0.0634
72.540,0.0538
72.540,0.0441
72.540,0.0343
72.540,0.0246
72.540,0.0149
72.544,0.0063
72.549,0.0150
72.596,0.0883
72.597,0.0780
72.597,0.0678
72.597,0.0573
72.597,0.0469
72.597,0.0365
72.597,0.0259
72.597,0.0155
72.597,0.0059
72.599,0.0156
72.604,0.0058
72.648,0.1065
72.648,0.0954
72.648,0.0843
72.648,0.0731
72.648,0.0618
72.648,0.0504
72.648,0.0390
72.649,0.0275
72.649,0.0161
72.654,0.0053
72.696,0.0883
72.697,0.0765
72.697,0.0646
72.697,0.0526
72.697,0.0405
72.697,0.0284
72.697,0.0162
72.697,0.0049
72.699,0.0164
72.704,0.0048
72.748,0.1197
72.749,0.1069
72.749,0.0943
72.749,0.0815
72.749,0.0686
72.749,0.0557
72.749,0.0428
72.749,0.0297
72.749,0.0167
72.754,0.0042
72.796,0.0980
72.797,0.0846
72.797,0.0712
72.797,0.0576
72.797,0.0441
72.797,0.0304
72.797,0.0169
72.797,0.0038
72.800,0.0169
72.804,0.0036
72.853,0.1313
72.853,0.1173
72.853,0.1032
72.853,0.0890
72.853,0.0747
72.853,0.0603
72.853,0.0459
72.853,0.0315
72.853,0.0170
72.854,0.0030
72.859,0.0170
72.901,0.1219
72.901,0.1071
72.901,0.0922
72.901,0.0774
72.901,0.0624
72.901,0.0473
72.901,0.0322
72.901,0.0171
72.905,0.0024
72.910,0.0170
72.956,0.1260
72.957,0.1105
72.957,0.0953
72.957,0.0795
72.957,0.0640
72.957,0.0484
72.957,0.0329
72.957,0.0169
72.957,0.0017
72.959,0.0171
72.964,0.0017
73.012,0.1465
73.012,0.1304
73.012,0.1144
73.012,0.0982
73.012,0.0819
73.012,0.0658
73.012,0.0496
73.012,0.0333
73.012,0.0170
73.014,0.0012
73.019,0.0170
73.064,0.1336
73.065,0.1171
73.065,0.1005
73.065,0.0837
73.065,0.0671
73.065,0.0505
73.065,0.0337
73.065,0.0168
73.065,0.0010
73.069,0.0168
73.117,0.1364
73.117,0.1194
73.117,0.1024
73.117,0.0854
73.117,0.0683
73.117,0.0511
73.117,0.0339
73.117,0.0166
73.117,0.0012
73.119,0.0166
73.124,0.0013
73.169,0.1568
73.169,0.1394
73.169,0.1219
73.169,0.1044
73.169,0.0869
73.169,0.0693
73.169,0.0517
73.169,0.0341
73.170,0.0164
73.174,0.0018
73.216,0.1233
73.217,0.1055
73.217,0.0877
73.217,0.0699
73.217,0.0520
73.217,0.0341
73.217,0.0163
73.217,0.0022
73.219,0.0163
73.224,0.0023
73.269,0.1612
73.269,0.1432
73.269,0.1249
73.269,0.1068
73.269,0.0889
73.269,0.0706
73.269,0.0525
73.269,0.0343
73.269,0.0161
73.274,0.0029
73.316,0.1260
73.317,0.1077
73.317,0.0894
73.317,0.0709
73.317,0.0524
73.317,0.0343
73.317,0.0159
73.317,0.0033
73.319,0.0159
73.324,0.0034
73.368,0.1641
73.369,0.1457
73.369,0.1272
73.369,0.1085
73.369,0.0900
73.369,0.0714
73.369,0.0528
73.369,0.0342
73.369,0.0156
73.374,0.0039
73.421,0.1653
73.421,0.1466
73.421,0.1279
73.421,0.1092
73.421,0.0903
73.421,0.0716
73.421,0.0528
73.421,0.0341
73.421,0.0153
73.425,0.0045
73.429,0.0154
73.472,0.1474
73.472,0.1285
73.472,0.1096
73.472,0.0907
73.472,0.0718
73.472,0.0529
73.472,0.0341
73.472,0.0152
73.474,0.0049
73.479,0.0150
73.520,0.1481
73.520,0.1292
73.520,0.1102
73.520,0.0911
73.520,0.0721
73.520,0.0529
73.520,0.0340
73.520,0.0150
73.524,0.0055
73.529,0.0150
73.573,0.1488
73.573,0.1297
73.573,0.1105
73.573,0.0914
73.573,0.0720
73.573,0.0529
73.573,0.0338
73.573,0.0148
73.574,0.0058
73.579,0.0149
73.620,0.1492
73.620,0.1300
73.620,0.1108
73.620,0.0915
73.620,0.0721
73.620,0.0529
73.620,0.0338
73.620,0.0148
73.624,0.0062
73.629,0.0147
73.672,0.1497
73.672,0.1304
73.672,0.1110
73.672,0.0917
73.672,0.0723
73.672,0.0528
73.672,0.0337
73.672,0.0147
73.674,0.0066
73.679,0.0147
73.720,0.1503
73.721,0.1308
73.721,0.1115
73.721,0.0920
73.721,0.0726
73.721,0.0533
73.721,0.0339
73.721,0.0146
73.725,0.0069
73.730,0.0146
73.773,0.1506
73.773,0.1313
73.773,0.1117
73.773,0.0922
73.773,0.0727
73.773,0.0532
73.773,0.0337
73.773,0.0145
73.774,0.0071
73.779,0.0145
73.824,0.1511
73.824,0.1314
73.824,0.1119
73.824,0.0923
73.824,0.0728
73.824,0.0531
73.824,0.0336
73.824,0.0144
73.824,0.0074
73.829,0.0145
73.872,0.1513
73.873,0.1317
73.873,0.1121
73.873,0.0923
73.873,0.0728
73.873,0.0531
73.873,0.0336
73.873,0.0143
73.874,0.0077
73.879,0.0143
73.920,0.1512
73.920,0.1316
73.920,0.1119
73.920,0.0921
73.920,0.0724
73.920,0.0529
73.920,0.0334
73.920,0.0142
73.924,0.0079
73.929,0.0141
73.972,0.1510
73.972,0.1313
73.972,0.1116
73.972,0.0919
73.972,0.0723
73.972,0.0526
73.972,0.0331
73.972,0.0139
73.974,0.0084
73.979,0.0139
74.020,0.1502
74.020,0.1304
74.020,0.1109
74.020,0.0912
74.020,0.0714
74.020,0.0520
74.020,0.0326
74.020,0.0137
74.024,0.0085
74.029,0.0135
74.072,0.1487
74.073,0.1292
74.073,0.1097
74.073,0.0902
74.073,0.0708
74.073,0.0514
74.073,0.0319
74.073,0.0132
74.074,0.0089
74.079,0.0132
74.124,0.1468
74.124,0.1274
74.124,0.1081
74.124,0.0888
74.124,0.0696
74.124,0.0502
74.124,0.0313
74.124,0.0129
74.124,0.0092
74.129,0.0127
74.177,0.1444
74.177,0.1253
74.177,0.1062
74.177,0.0872
74.177,0.0683
74.177,0.0494
74.177,0.0306
74.177,0.0124
74.177,0.0097
74.179,0.0123
74.184,0.0096
74.228,0.1595
74.228,0.1408
74.228,0.1221
74.228,0.1034
74.228,0.0848
74.228,0.0662
74.228,0.0478
74.228,0.0295
74.229,0.0119
74.234,0.0100
74.280,0.1553
74.280,0.1370
74.280,0.1188
74.280,0.1005
74.280,0.0823
74.280,0.0642
74.280,0.0461
74.280,0.0284
74.280,0.0114
74.284,0.0104
74.289,0.0113
74.332,0.1330
74.332,0.1152
74.332,0.0974
74.332,0.0797
74.332,0.0621
74.332,0.0445
74.332,0.0272
74.332,0.0110
74.334,0.0106
74.339,0.0110
74.384,0.1285
74.384,0.1112
74.384,0.0940
74.384,0.0768
74.384,0.0598
74.385,0.0428
74.385,0.0262
74.385,0.0107
74.385,0.0110
74.389,0.0107
74.433,0.1236
74.433,0.1068
74.433,0.0901
74.433,0.0737
74.433,0.0573
74.433,0.0409
74.433,0.0248
74.433,0.0104
74.435,0.0113
74.439,0.0103
74.485,0.1185
74.485,0.1024
74.485,0.0864
74.485,0.0705
74.485,0.0547
74.485,0.0391
74.485,0.0237
74.485,0.0102
74.485,0.0116
74.490,0.0103
74.537,0.1134
74.537,0.0979
74.537,0.0825
74.537,0.0674
74.537,0.0522
74.537,0.0373
74.537,0.0227
74.537,0.0102
74.537,0.0118
74.540,0.0103
74.545,0.0119
74.592,0.1221
74.593,0.1075
74.593,0.0928
74.593,0.0783
74.593,0.0638
74.593,0.0495
74.593,0.0356
74.593,0.0220
74.593,0.0105
74.594,0.0121
74.599,0.0105
74.640,0.1029
74.641,0.0890
74.641,0.0751
74.641,0.0613
74.641,0.0477
74.641,0.0343
74.641,0.0214
74.641,0.0107
74.644,0.0121
74.649,0.0109
74.692,0.0989
74.693,0.0855
74.693,0.0722
74.693,0.0591
74.693,0.0461
74.693,0.0333
74.693,0.0211
74.693,0.0112
74.694,0.0122
74.699,0.0113
74.744,0.0955
74.744,0.0827
74.745,0.0700
74.745,0.0573
74.745,0.0449
74.745,0.0327
74.745,0.0210
74.745,0.0117
74.745,0.0121
74.749,0.0118
74.792,0.0927
74.792,0.0805
74.792,0.0683
74.792,0.0561
74.792,0.0441
74.792,0.0324
74.792,0.0212
74.792,0.0122
74.794,0.0121
74.799,0.0123
74.841,0.0909
74.841,0.0790
74.841,0.0671
74.841,0.0554
74.841,0.0438
74.841,0.0324
74.841,0.0216
74.841,0.0127
74.845,0.0119
74.849,0.0128
74.897,0.0900
74.897,0.0783
74.897,0.0668
74.897,0.0552
74.897,0.0439
74.897,0.0326
74.897,0.0221
74.897,0.0133
74.897,0.0117
74.900,0.0133
74.904,0.0116
74.948,0.1015
74.949,0.0900
74.949,0.0786
74.949,0.0671
74.949,0.0558
74.949,0.0445
74.949,0.0334
74.949,0.0229
74.949,0.0139
74.954,0.0114
75.000,0.1024
75.001,0.0910
75.001,0.0794
75.001,0.0681
75.001,0.0568
75.001,0.0455
75.001,0.0343
75.001,0.0237
75.001,0.0144
75.004,0.0111
75.009,0.0145
75.052,0.0927
75.052,0.0811
75.053,0.0697
75.053,0.0582
75.053,0.0468
75.053,0.0355
75.053,0.0246
75.053,0.0149
75.054,0.0107
75.060,0.0150
75.101,0.0949
75.101,0.0834
75.101,0.0717
75.101,0.0599
75.101,0.0483
75.101,0.0368
75.101,0.0254
75.101,0.0153
75.104,0.0103
75.109,0.0154
75.153,0.0980
75.153,0.0860
75.153,0.0740
75.153,0.0620
75.153,0.0500
75.153,0.0380
75.153,0.0264
75.153,0.0157
75.155,0.0099
75.159,0.0158
75.200,0.1013
75.201,0.0889
75.201,0.0765
75.201,0.0640
75.201,0.0518
75.201,0.0394
75.201,0.0274
75.201,0.0161
75.204,0.0094
75.209,0.0162
75.253,0.1049
75.253,0.0919
75.253,0.0792
75.253,0.0664
75.253,0.0535
75.253,0.0408
75.253,0.0282
75.253,0.0163
75.254,0.0089
75.259,0.0164
75.305,0.1085
75.305,0.0952
75.305,0.0819
75.305,0.0687
75.305,0.0554
75.305,0.0422
75.305,0.0291
75.305,0.0165
75.305,0.0084
75.309,0.0166
75.353,0.1122
75.353,0.0984
75.353,0.0847
75.353,0.0710
75.353,0.0572
75.353,0.0433
75.353,0.0297
75.353,0.0166
75.354,0.0079
75.360,0.0167
75.400,0.1159
75.400,0.1017
75.400,0.0875
75.400,0.0730
75.400,0.0588
75.400,0.0447
75.400,0.0305
75.400,0.0167
75.404,0.0073
75.409,0.0168
75.453,0.1196
75.453,0.1050
75.453,0.0902
75.453,0.0754
75.453,0.0606
75.453,0.0458
75.453,0.0310
75.453,0.0168
75.454,0.0069
75.459,0.0168
75.500,0.1232
75.500,0.1080
75.501,0.0928
75.501,0.0775
75.501,0.0622
75.501,0.0469
75.501,0.0317
75.501,0.0168
75.505,0.0064
75.509,0.0168
75.552,0.1264
75.553,0.1108
75.553,0.0949
75.553,0.0794
75.553,0.0636
75.553,0.0479
75.553,0.0321
75.553,0.0167
75.555,0.0059
75.559,0.0168
75.600,0.1295
75.601,0.1135
75.601,0.0974
75.601,0.0811
75.601,0.0650
75.601,0.0488
75.601,0.0327
75.601,0.0167
75.604,0.0056
75.609,0.0168
75.657,0.1327
75.657,0.1161
75.657,0.0996
75.657,0.0829
75.657,0.0663
75.657,0.0496
75.657,0.0330
75.657,0.0166
75.657,0.0052
75.659,0.0166
75.664,0.0052
75.708,0.1532
75.708,0.1360
75.708,0.1190
75.708,0.1020
75.708,0.0849
75.708,0.0677
75.708,0.0506
75.709,0.0332
75.709,0.0164
75.714,0.0049
75.756,0.1209
75.757,0.1034
75.757,0.0859
75.757,0.0683
75.757,0.0510
75.757,0.0335
75.757,0.0163
75.757,0.0048
75.759,0.0163
75.764,0.0048
75.812,0.1588
75.813,0.1410
75.813,0.1232
75.813,0.1055
75.813,0.0876
75.813,0.0697
75.813,0.0517
75.813,0.0339
75.813,0.0160
75.815,0.0047
75.819,0.0160
75.864,0.1432
75.865,0.1249
75.865,0.1068
75.865,0.0887
75.865,0.0705
75.865,0.0522
75.865,0.0340
75.865,0.0159
75.865,0.0047
75.869,0.0158
75.912,0.1449
75.912,0.1265
75.912,0.1081
75.912,0.0895
75.912,0.0711
75.912,0.0526
75.912,0.0340
75.912,0.0156
75.914,0.0048
75.919,0.0156
75.960,0.1466
75.961,0.1277
75.961,0.1091
75.961,0.0903
75.961,0.0717
75.961,0.0529
75.961,0.0341
75.961,0.0154
75.964,0.0049
75.969,0.0153
76.012,0.1480
76.013,0.1291
76.013,0.1100
76.013,0.0912
76.013,0.0722
76.013,0.0531
76.013,0.0341
76.013,0.0151
76.014,0.0051
76.019,0.0151
76.061,0.1492
76.061,0.1301
76.061,0.1109
76.061,0.0917
76.061,0.0725
76.061,0.0533
76.061,0.0341
76.061,0.0149
76.065,0.0055
76.069,0.0148
76.112,0.1502
76.113,0.1308
76.113,0.1115
76.113,0.0923
76.113,0.0728
76.113,0.0534
76.113,0.0340
76.113,0.0145
76.115,0.0057
76.119,0.0145
76.161,0.1509
76.161,0.1314
76.161,0.1117
76.161,0.0923
76.161,0.0728
76.161,0.0533
76.161,0.0338
76.161,0.0143
76.164,0.0060
76.170,0.0142
76.217,0.1514
76.217,0.1317
76.217,0.1121
76.217,0.0925
76.217,0.0729
76.217,0.0532
76.217,0.0336
76.217,0.0140
76.217,0.0063
76.220,0.0138
76.224,0.0064
76.273,0.1716
76.273,0.1519
76.273,0.1321
76.273,0.1124
76.273,0.0927
76.273,0.0729
76.273,0.0531
76.273,0.0334
76.273,0.0137
76.275,0.0067
76.279,0.0137
76.320,0.1522
76.320,0.1324
76.320,0.1125
76.320,0.0926
76.320,0.0729
76.320,0.0531
76.320,0.0332
76.320,0.0134
76.325,0.0070
76.329,0.0133
76.372,0.1525
76.373,0.1327
76.373,0.1128
76.373,0.0929
76.373,0.0730
76.373,0.0530
76.373,0.0331
76.373,0.0133
76.375,0.0071
76.379,0.0131
76.420,0.1524
76.421,0.1325
76.421,0.1126
76.421,0.0926
76.421,0.0727
76.421,0.0527
76.421,0.0328
76.421,0.0129
76.425,0.0075
76.429,0.0129
76.472,0.1525
76.473,0.1324
76.473,0.1126
76.473,0.0927
76.473,0.0727
76.473,0.0527
76.473,0.0327
76.473,0.0128
76.474,0.0076
76.479,0.0126
76.520,0.1523
76.521,0.1323
76.521,0.1124
76.521,0.0924
76.521,0.0724
76.521,0.0524
76.521,0.0325
76.521,0.0125
76.524,0.0080
76.529,0.0124
76.572,0.1520
76.573,0.1320
76.573,0.1120
76.573,0.0920
76.573,0.0721
76.573,0.0521
76.573,0.0322
76.573,0.0122
76.574,0.0082
76.579,0.0121
76.624,0.1514
76.624,0.1315
76.624,0.1115
76.624,0.0915
76.624,0.0716
76.624,0.0517
76.624,0.0318
76.624,0.0120
76.625,0.0085
76.629,0.0119
76.672,0.1508
76.672,0.1307
76.672,0.1109
76.672,0.0910
76.672,0.0712
76.672,0.0513
76.672,0.0316
76.672,0.0118
76.674,0.0086
76.679,0.0116
76.721,0.1498
76.721,0.1300
76.721,0.1100
76.721,0.0904
76.721,0.0706
76.721,0.0508
76.721,0.0310
76.721,0.0115
76.724,0.0090
76.729,0.0114
76.772,0.1486
76.772,0.1289
76.773,0.1092
76.773,0.0895
76.773,0.0699
76.773,0.0501
76.773,0.0306
76.773,0.0113
76.774,0.0092
76.779,0.0112
76.821,0.1472
76.821,0.1277
76.821,0.1082
76.821,0.0887
76.821,0.0692
76.821,0.0498
76.821,0.0302
76.821,0.0111
76.825,0.0095
76.829,0.0111
76.872,0.1460
76.873,0.1265
76.873,0.1071
76.873,0.0878
76.873,0.0685
76.873,0.0491
76.873,0.0299
76.873,0.0109
76.874,0.0096
76.879,0.0109
76.924,0.1444
76.925,0.1252
76.925,0.1060
76.925,0.0868
76.925,0.0677
76.925,0.0485
76.925,0.0295
76.925,0.0106
76.925,0.0097
76.929,0.0108
76.976,0.1430
76.977,0.1238
76.977,0.1048
76.977,0.0859
76.977,0.0669
76.977,0.0480
76.977,0.0292
76.977,0.0108
76.977,0.0098
76.980,0.0108
76.984,0.0098
77.032,0.1599
77.032,0.1411
77.032,0.1223
77.032,0.1036
77.032,0.0847
77.032,0.0659
77.032,0.0475
77.032,0.0289
77.032,0.0106
77.034,0.0100
77.039,0.0108
77.081,0.1399
77.081,0.1210
77.081,0.1026
77.081,0.0840
77.081,0.0655
77.081,0.0470
77.081,0.0287
77.081,0.0109
77.085,0.0100
77.089,0.0108
77.132,0.1385
77.133,0.1202
77.133,0.1016
77.133,0.0833
77.133,0.0650
77.133,0.0467
77.133,0.0285
77.133,0.0111
77.135,0.0102
77.140,0.0109
77.180,0.1373
77.181,0.1190
77.181,0.1010
77.181,0.0827
77.181,0.0646
77.181,0.0465
77.181,0.0285
77.181,0.0112
77.184,0.0102
77.189,0.0113
77.232,0.1364
77.232,0.1183
77.232,0.1003
77.233,0.0822
77.233,0.0642
77.233,0.0462
77.233,0.0284
77.233,0.0114
77.235,0.0101
77.239,0.0114
77.284,0.1355
77.285,0.1176
77.285,0.0997
77.285,0.0818
77.285,0.0639
77.285,0.0461
77.285,0.0284
77.285,0.0116
77.285,0.0100
77.289,0.0116
77.332,0.1348
77.332,0.1169
77.332,0.0992
77.332,0.0814
77.332,0.0637
77.332,0.0460
77.332,0.0284
77.332,0.0117
77.334,0.0098
77.339,0.0116
77.381,0.1340
77.381,0.1162
77.381,0.0986
77.381,0.0809
77.381,0.0633
77.381,0.0457
77.381,0.0283
77.381,0.0116
77.385,0.0098
77.389,0.0117
77.432,0.1332
77.433,0.1156
77.433,0.0980
77.433,0.0805
77.433,0.0630
77.433,0.0455
77.433,0.0282
77.433,0.0116
77.434,0.0096
77.439,0.0117
77.480,0.1324
77.480,0.1148
77.480,0.0975
77.480,0.0800
77.480,0.0626
77.480,0.0452
77.480,0.0279
77.481,0.0115
77.484,0.0096
77.489,0.0116
77.536,0.1315
77.537,0.1142
77.537,0.0968
77.537,0.0796
77.537,0.0623
77.537,0.0450
77.537,0.0278
77.537,0.0115
77.537,0.0093
77.539,0.0115
77.545,0.0093
77.588,0.1476
77.588,0.1302
77.588,0.1131
77.588,0.0960
77.588,0.0788
77.588,0.0617
77.588,0.0446
77.588,0.0276
77.589,0.0113
77.594,0.0090
77.636,0.1122
77.637,0.0953
77.637,0.0783
77.637,0.0613
77.637,0.0443
77.637,0.0274
77.637,0.0112
77.637,0.0089
77.640,0.0110
77.644,0.0089
77.689,0.1451
77.689,0.1282
77.689,0.1113
77.689,0.0943
77.689,0.0773
77.689,0.0605
77.689,0.0437
77.689,0.0270
77.689,0.0109
77.694,0.0086
77.740,0.1438
77.740,0.1270
77.740,0.1103
77.741,0.0934
77.741,0.0767
77.741,0.0601
77.741,0.0434
77.741,0.0267
77.741,0.0107
77.744,0.0084
77.749,0.0106
77.796,0.1257
77.796,0.1090
77.796,0.0925
77.796,0.0760
77.796,0.0593
77.796,0.0428
77.796,0.0263
77.796,0.0105
77.797,0.0081
77.799,0.0104
77.804,0.0080
77.852,0.1403
77.853,0.1237
77.853,0.1074
77.853,0.0911
77.853,0.0747
77.853,0.0584
77.853,0.0422
77.853,0.0258
77.853,0.0099
77.854,0.0080
77.859,0.0099
77.900,0.1225
77.900,0.1063
77.900,0.0901
77.900,0.0738
77.900,0.0576
77.900,0.0417
77.900,0.0256
77.900,0.0098
77.905,0.0076
77.909,0.0097
77.952,0.1211
77.953,0.1050
77.953,0.0890
77.953,0.0730
77.953,0.0571
77.953,0.0411
77.953,0.0250
77.953,0.0094
77.954,0.0074
77.959,0.0093
78.000,0.1197
78.000,0.1037
78.000,0.0879
78.000,0.0722
78.000,0.0564
78.000,0.0406
78.000,0.0249
78.000,0.0093
78.004,0.0071
78.009,0.0093
78.057,0.1187
78.057,0.1028
78.057,0.0871
78.057,0.0716
78.057,0.0559
78.057,0.0403
78.057,0.0247
78.057,0.0092
78.057,0.0069
78.059,0.0091
78.064,0.0070
78.108,0.1329
78.109,0.1173
78.109,0.1019
78.109,0.0864
78.109,0.0709
78.109,0.0554
78.109,0.0399
78.109,0.0244
78.109,0.0090
78.114,0.0069
78.157,0.1014
78.157,0.0860
78.157,0.0706
78.157,0.0551
78.157,0.0397
78.157,0.0243
78.157,0.0090
